mine_id,mine_name,date,pm10
12,Eastern UG,2026-07-18,47.48
12,Eastern UG,2026-07-19,45.16
12,Eastern UG,2026-07-20,43.98
12,Eastern UG,2026-07-21,55.12
12,Eastern UG,2026-07-22,63.48
12,Eastern UG,2026-07-23,68.07
12,Eastern UG,2026-07-24,50.14
12,Eastern UG,2026-07-25,54.61
12,Eastern UG,2026-07-26,53.96
12,Eastern UG,2026-07-27,48.65
12,Eastern UG,2026-07-28,62.36
12,Eastern UG,2026-07-29,58.63
12,Eastern UG,2026-07-30,56.42
12,Eastern UG,2026-07-31,58.58
12,Eastern UG,2026-08-01,61.15
12,Eastern UG,2026-08-02,61.05
12,Eastern UG,2026-08-03,46.62
12,Eastern UG,2026-08-04,63.96
12,Eastern UG,2026-08-05,57.55
12,Eastern UG,2026-08-06,50.65
12,Eastern UG,2026-08-07,57.34
12,Eastern UG,2026-08-08,58.44
12,Eastern UG,2026-08-09,65.82
12,Eastern UG,2026-08-10,44.54
12,Eastern UG,2026-08-11,68.25
12,Eastern UG,2026-08-12,55.23
12,Eastern UG,2026-08-13,49.94
12,Eastern UG,2026-08-14,49.63
12,Eastern UG,2026-08-15,44.99
12,Eastern UG,2026-08-16,37.59
12,Eastern UG,2026-08-17,61.77
12,Eastern UG,2026-08-18,74.81
12,Eastern UG,2026-08-19,38.82
12,Eastern UG,2026-08-20,45.5
12,Eastern UG,2026-08-21,62.52
12,Eastern UG,2026-08-22,54.54
12,Eastern UG,2026-08-23,63.34
12,Eastern UG,2026-08-24,53.98
12,Eastern UG,2026-08-25,49.19
12,Eastern UG,2026-08-26,52.74
12,Eastern UG,2026-08-27,31.18
12,Eastern UG,2026-08-28,43.57
12,Eastern UG,2026-08-29,64.48
12,Eastern UG,2026-08-30,66.92
12,Eastern UG,2026-08-31,69.06
12,Eastern UG,2026-09-01,59.41
12,Eastern UG,2026-09-02,32.44
12,Eastern UG,2026-09-03,48.65
12,Eastern UG,2026-09-04,68.25
12,Eastern UG,2026-09-05,71.23
12,Eastern UG,2026-09-06,68.63
12,Eastern UG,2026-09-07,52.64
12,Eastern UG,2026-09-08,41.93
12,Eastern UG,2026-09-09,54.59
12,Eastern UG,2026-09-10,55.15
12,Eastern UG,2026-09-11,70.66
12,Eastern UG,2026-09-12,57.28
12,Eastern UG,2026-09-13,55.17
12,Eastern UG,2026-09-14,55.73
12,Eastern UG,2026-09-15,59.0
12,Eastern UG,2026-09-16,61.26
12,Eastern UG,2026-09-17,47.75
12,Eastern UG,2026-09-18,44.42
12,Eastern UG,2026-09-19,68.71
12,Eastern UG,2026-09-20,38.59
12,Eastern UG,2026-09-21,71.38
