mine_id,mine_name,date,produced_t,dispatched_t
10,Maheshpur OCP,2026-06-01,3824.68,3595.64
10,Maheshpur OCP,2026-06-02,4134.15,3602.95
10,Maheshpur OCP,2026-06-03,4115.65,3901.62
10,Maheshpur OCP,2026-06-04,3930.46,3516.46
10,Maheshpur OCP,2026-06-05,4499.19,4247.74
10,Maheshpur OCP,2026-06-06,3637.26,3450.12
10,Maheshpur OCP,2026-06-07,4716.37,4347.49
10,Maheshpur OCP,2026-06-08,4219.64,3732.76
10,Maheshpur OCP,2026-06-09,4787.5,4491.09
10,Maheshpur OCP,2026-06-10,4194.73,3952.93
10,Maheshpur OCP,2026-06-11,4114.62,3963.25
10,Maheshpur OCP,2026-06-12,3752.88,3625.15
10,Maheshpur OCP,2026-06-13,4525.3,4381.44
10,Maheshpur OCP,2026-06-14,4784.99,4558.03
10,Maheshpur OCP,2026-06-15,4721.2,4457.71
10,Maheshpur OCP,2026-06-16,3730.14,3301.77
10,Maheshpur OCP,2026-06-17,4620.56,4411.16
10,Maheshpur OCP,2026-06-18,4100.5,3891.08
10,Maheshpur OCP,2026-06-19,4163.84,3853.06
10,Maheshpur OCP,2026-06-20,4094.59,3976.47
10,Maheshpur OCP,2026-06-21,4025.74,3655.38
10,Maheshpur OCP,2026-06-22,4137.33,3870.07
10,Maheshpur OCP,2026-06-23,3920.77,3681.77
10,Maheshpur OCP,2026-06-24,4622.68,4436.66
10,Maheshpur OCP,2026-06-25,4416.25,4111.54
10,Maheshpur OCP,2026-06-26,4273.44,4046.68
10,Maheshpur OCP,2026-06-27,4094.47,3795.04
10,Maheshpur OCP,2026-06-28,4043.8,3710.66
10,Maheshpur OCP,2026-06-29,4337.23,3819.96
10,Maheshpur OCP,2026-06-30,4283.46,4174.68
10,Maheshpur OCP,2026-07-01,4548.91,4269.29
10,Maheshpur OCP,2026-07-02,4803.58,4356.49
10,Maheshpur OCP,2026-07-03,4048.42,3676.23
10,Maheshpur OCP,2026-07-04,4021.81,3721.54
10,Maheshpur OCP,2026-07-05,4402.8,3991.5
10,Maheshpur OCP,2026-07-06,4468.56,4161.06
10,Maheshpur OCP,2026-07-07,4945.03,4681.53
10,Maheshpur OCP,2026-07-08,3717.84,3559.31
10,Maheshpur OCP,2026-07-09,4642.2,4349.87
10,Maheshpur OCP,2026-07-10,4247.72,4001.97
10,Maheshpur OCP,2026-07-11,4064.19,3842.9
10,Maheshpur OCP,2026-07-12,4341.35,4051.08
10,Maheshpur OCP,2026-07-13,4330.5,3996.56
10,Maheshpur OCP,2026-07-14,4072.24,3918.11
10,Maheshpur OCP,2026-07-15,3736.26,3133.59
10,Maheshpur OCP,2026-07-16,4643.45,4209.43
10,Maheshpur OCP,2026-07-17,3997.62,3696.67
10,Maheshpur OCP,2026-07-18,3955.39,3786.6
10,Maheshpur OCP,2026-07-19,4023.37,3590.75
10,Maheshpur OCP,2026-07-20,4452.22,4249.23
10,Maheshpur OCP,2026-07-21,4105.56,3730.64
10,Maheshpur OCP,2026-07-22,4028.71,3720.75
10,Maheshpur OCP,2026-07-23,4320.55,3981.46
10,Maheshpur OCP,2026-07-24,4276.24,4041.61
10,Maheshpur OCP,2026-07-25,4034.71,3848.07
10,Maheshpur OCP,2026-07-26,3731.6,3443.07
10,Maheshpur OCP,2026-07-27,4444.88,4282.91
10,Maheshpur OCP,2026-07-28,4281.89,3903.43
10,Maheshpur OCP,2026-07-29,3648.98,3376.04
10,Maheshpur OCP,2026-07-30,4693.86,4338.67
10,Maheshpur OCP,2026-07-31,3638.86,3273.03
10,Maheshpur OCP,2026-08-01,3975.68,3606.55
10,Maheshpur OCP,2026-08-02,3992.98,3698.28
10,Maheshpur OCP,2026-08-03,4038.74,3738.42
10,Maheshpur OCP,2026-08-04,4029.82,3752.17
10,Maheshpur OCP,2026-08-05,3847.32,3498.25
10,Maheshpur OCP,2026-08-06,4252.59,4114.24
10,Maheshpur OCP,2026-08-07,4497.87,4215.5
10,Maheshpur OCP,2026-08-08,4248.53,3872.07
10,Maheshpur OCP,2026-08-09,4298.47,3881.95
10,Maheshpur OCP,2026-08-10,4112.01,3708.57
10,Maheshpur OCP,2026-08-11,4236.88,3886.11
10,Maheshpur OCP,2026-08-12,4321.09,3897.02
10,Maheshpur OCP,2026-08-13,4416.42,4160.72
10,Maheshpur OCP,2026-08-14,4007.62,3712.6
10,Maheshpur OCP,2026-08-15,3971.97,3777.19
10,Maheshpur OCP,2026-08-16,3561.58,3416.51
10,Maheshpur OCP,2026-08-17,4795.62,4561.27
10,Maheshpur OCP,2026-08-18,4771.04,4430.72
10,Maheshpur OCP,2026-08-19,4185.07,4035.13
10,Maheshpur OCP,2026-08-20,4201.4,3712.18
10,Maheshpur OCP,2026-08-21,4667.29,4339.87
10,Maheshpur OCP,2026-08-22,3855.4,3651.12
10,Maheshpur OCP,2026-08-23,3944.22,3516.41
10,Maheshpur OCP,2026-08-24,4689.52,4369.93
10,Maheshpur OCP,2026-08-25,4109.08,3654.2
10,Maheshpur OCP,2026-08-26,3906.43,3601.25
10,Maheshpur OCP,2026-08-27,4338.89,4125.17
10,Maheshpur OCP,2026-08-28,4009.23,3780.6
10,Maheshpur OCP,2026-08-29,4625.02,4133.58
10,Maheshpur OCP,2026-08-30,4234.44,3961.26
10,Maheshpur OCP,2026-08-31,4020.05,3719.87
10,Maheshpur OCP,2026-09-01,4034.93,3744.64
10,Maheshpur OCP,2026-09-02,4323.97,4064.5
10,Maheshpur OCP,2026-09-03,4143.12,3861.67
10,Maheshpur OCP,2026-09-04,4104.73,3848.88
10,Maheshpur OCP,2026-09-05,4428.66,4305.73
10,Maheshpur OCP,2026-09-06,4672.28,4358.73
10,Maheshpur OCP,2026-09-07,4383.01,4010.5
10,Maheshpur OCP,2026-09-08,3987.58,3779.02
10,Maheshpur OCP,2026-09-09,3890.32,3615.03
10,Maheshpur OCP,2026-09-10,4409.76,4168.14
10,Maheshpur OCP,2026-09-11,4382.38,4319.17
10,Maheshpur OCP,2026-09-12,4084.33,3667.62
10,Maheshpur OCP,2026-09-13,4148.71,3931.62
10,Maheshpur OCP,2026-09-14,4002.95,4000.14
10,Maheshpur OCP,2026-09-15,3896.46,3490.74
10,Maheshpur OCP,2026-09-16,4025.22,3771.67
10,Maheshpur OCP,2026-09-17,3500.46,3363.54
10,Maheshpur OCP,2026-09-18,4557.01,4195.29
10,Maheshpur OCP,2026-09-19,3810.77,3573.83
10,Maheshpur OCP,2026-09-20,4191.25,4010.86
10,Maheshpur OCP,2026-09-21,3598.76,3314.68
11,Shatabdi OCP,2026-06-01,4371.78,4012.6
11,Shatabdi OCP,2026-06-02,4462.57,4317.93
11,Shatabdi OCP,2026-06-03,4217.37,3944.22
11,Shatabdi OCP,2026-06-04,4173.83,3895.01
11,Shatabdi OCP,2026-06-05,4001.87,4000.09
11,Shatabdi OCP,2026-06-06,4548.55,4215.55
11,Shatabdi OCP,2026-06-07,3754.71,3407.4
11,Shatabdi OCP,2026-06-08,4065.81,3807.71
11,Shatabdi OCP,2026-06-09,3969.48,3615.78
11,Shatabdi OCP,2026-06-10,3960.05,3769.74
11,Shatabdi OCP,2026-06-11,4539.52,4257.41
11,Shatabdi OCP,2026-06-12,4155.75,3786.51
11,Shatabdi OCP,2026-06-13,3999.72,3746.54
11,Shatabdi OCP,2026-06-14,4291.71,4145.85
11,Shatabdi OCP,2026-06-15,4266.33,4041.9
11,Shatabdi OCP,2026-06-16,4456.64,4101.98
11,Shatabdi OCP,2026-06-17,4324.36,4185.06
11,Shatabdi OCP,2026-06-18,4168.98,3986.71
11,Shatabdi OCP,2026-06-19,4188.94,4120.47
11,Shatabdi OCP,2026-06-20,3737.75,3318.85
11,Shatabdi OCP,2026-06-21,4310.72,4046.1
11,Shatabdi OCP,2026-06-22,3927.38,3735.8
11,Shatabdi OCP,2026-06-23,4260.05,3994.41
11,Shatabdi OCP,2026-06-24,4663.99,4382.47
11,Shatabdi OCP,2026-06-25,4217.62,4056.47
11,Shatabdi OCP,2026-06-26,4091.79,3774.09
11,Shatabdi OCP,2026-06-27,4088.16,3836.73
11,Shatabdi OCP,2026-06-28,4298.07,3846.59
11,Shatabdi OCP,2026-06-29,4243.49,3829.07
11,Shatabdi OCP,2026-06-30,4386.48,3978.05
11,Shatabdi OCP,2026-07-01,4017.08,3737.78
11,Shatabdi OCP,2026-07-02,4139.17,3784.54
11,Shatabdi OCP,2026-07-03,4437.72,4125.22
11,Shatabdi OCP,2026-07-04,4463.01,4219.35
11,Shatabdi OCP,2026-07-05,4465.61,4064.03
11,Shatabdi OCP,2026-07-06,4403.25,4089.83
11,Shatabdi OCP,2026-07-07,4414.0,4203.4
11,Shatabdi OCP,2026-07-08,4259.51,3929.46
11,Shatabdi OCP,2026-07-09,3801.15,3453.69
11,Shatabdi OCP,2026-07-10,3825.35,3568.15
11,Shatabdi OCP,2026-07-11,4211.93,3985.0
11,Shatabdi OCP,2026-07-12,4224.77,3918.11
11,Shatabdi OCP,2026-07-13,3953.95,3597.15
11,Shatabdi OCP,2026-07-14,3970.75,3441.96
11,Shatabdi OCP,2026-07-15,4167.16,3984.29
11,Shatabdi OCP,2026-07-16,3904.7,3489.94
11,Shatabdi OCP,2026-07-17,4077.25,3913.63
11,Shatabdi OCP,2026-07-18,4456.11,4197.67
11,Shatabdi OCP,2026-07-19,4396.03,4002.47
11,Shatabdi OCP,2026-07-20,4282.34,3742.75
11,Shatabdi OCP,2026-07-21,3682.58,3464.37
11,Shatabdi OCP,2026-07-22,4123.21,3597.1
11,Shatabdi OCP,2026-07-23,4739.4,4310.53
11,Shatabdi OCP,2026-07-24,3961.76,3729.51
11,Shatabdi OCP,2026-07-25,3951.43,3729.77
11,Shatabdi OCP,2026-07-26,4647.81,4372.19
11,Shatabdi OCP,2026-07-27,4166.55,3789.11
11,Shatabdi OCP,2026-07-28,3700.94,3395.68
11,Shatabdi OCP,2026-07-29,3870.94,3600.38
11,Shatabdi OCP,2026-07-30,4024.07,3787.87
11,Shatabdi OCP,2026-07-31,4267.67,3945.55
11,Shatabdi OCP,2026-08-01,4134.05,3796.99
11,Shatabdi OCP,2026-08-02,3939.42,3571.26
11,Shatabdi OCP,2026-08-03,4138.14,3886.51
11,Shatabdi OCP,2026-08-04,3961.57,3685.71
11,Shatabdi OCP,2026-08-05,4761.19,4467.52
11,Shatabdi OCP,2026-08-06,3856.68,3464.8
11,Shatabdi OCP,2026-08-07,4058.42,3730.05
11,Shatabdi OCP,2026-08-08,4018.3,3590.22
11,Shatabdi OCP,2026-08-09,4022.77,3582.99
11,Shatabdi OCP,2026-08-10,3885.22,3614.51
11,Shatabdi OCP,2026-08-11,4620.0,4303.18
11,Shatabdi OCP,2026-08-12,4881.44,4608.35
11,Shatabdi OCP,2026-08-13,4277.11,3786.6
11,Shatabdi OCP,2026-08-14,3745.82,3609.6
11,Shatabdi OCP,2026-08-15,3961.35,3580.01
11,Shatabdi OCP,2026-08-16,3717.04,3357.34
11,Shatabdi OCP,2026-08-17,4358.01,3856.57
11,Shatabdi OCP,2026-08-18,4513.65,4177.24
11,Shatabdi OCP,2026-08-19,4607.74,4253.85
11,Shatabdi OCP,2026-08-20,4061.98,3876.44
11,Shatabdi OCP,2026-08-21,4029.19,3733.2
11,Shatabdi OCP,2026-08-22,4252.51,4166.03
11,Shatabdi OCP,2026-08-23,4134.13,3831.27
11,Shatabdi OCP,2026-08-24,4364.26,3901.58
11,Shatabdi OCP,2026-08-25,4255.7,4046.65
11,Shatabdi OCP,2026-08-26,3654.58,3285.88
11,Shatabdi OCP,2026-08-27,3939.27,3552.59
11,Shatabdi OCP,2026-08-28,4619.23,4473.63
11,Shatabdi OCP,2026-08-29,4366.17,3936.91
11,Shatabdi OCP,2026-08-30,4505.71,4415.35
11,Shatabdi OCP,2026-08-31,3943.9,3771.92
11,Shatabdi OCP,2026-09-01,4357.04,4015.71
11,Shatabdi OCP,2026-09-02,3390.63,3120.72
11,Shatabdi OCP,2026-09-03,4440.22,4125.42
11,Shatabdi OCP,2026-09-04,4243.88,3980.38
11,Shatabdi OCP,2026-09-05,3882.32,3584.02
11,Shatabdi OCP,2026-09-06,4215.63,3854.1
11,Shatabdi OCP,2026-09-07,4408.95,4100.36
11,Shatabdi OCP,2026-09-08,4528.47,4265.96
11,Shatabdi OCP,2026-09-09,3766.79,3419.09
11,Shatabdi OCP,2026-09-10,4237.91,3888.22
11,Shatabdi OCP,2026-09-11,3820.66,3341.58
11,Shatabdi OCP,2026-09-12,4413.15,4141.95
11,Shatabdi OCP,2026-09-13,3919.36,3511.65
11,Shatabdi OCP,2026-09-14,3869.47,3343.33
11,Shatabdi OCP,2026-09-15,4016.04,3543.99
11,Shatabdi OCP,2026-09-16,4144.66,3686.58
11,Shatabdi OCP,2026-09-17,3979.54,3677.66
11,Shatabdi OCP,2026-09-18,4441.42,4075.22
11,Shatabdi OCP,2026-09-19,4530.23,4278.98
11,Shatabdi OCP,2026-09-20,4225.44,3800.6
11,Shatabdi OCP,2026-09-21,3988.42,3631.17
12,Eastern UG,2026-06-01,4134.25,3813.66
12,Eastern UG,2026-06-02,4225.37,4004.19
12,Eastern UG,2026-06-03,4121.79,3807.3
12,Eastern UG,2026-06-04,4169.18,3711.91
12,Eastern UG,2026-06-05,4502.99,4173.99
12,Eastern UG,2026-06-06,3971.06,3753.46
12,Eastern UG,2026-06-07,4792.14,4593.13
12,Eastern UG,2026-06-08,4234.16,3898.06
12,Eastern UG,2026-06-09,4106.6,3906.82
12,Eastern UG,2026-06-10,3964.53,3719.18
12,Eastern UG,2026-06-11,3987.15,3554.38
12,Eastern UG,2026-06-12,4197.26,3949.64
12,Eastern UG,2026-06-13,4232.09,3865.29
12,Eastern UG,2026-06-14,4096.61,3706.42
12,Eastern UG,2026-06-15,3818.66,3401.53
12,Eastern UG,2026-06-16,4197.31,3902.12
12,Eastern UG,2026-06-17,3992.1,3814.88
12,Eastern UG,2026-06-18,3700.0,3476.28
12,Eastern UG,2026-06-19,4376.3,4172.43
12,Eastern UG,2026-06-20,3735.47,3526.37
12,Eastern UG,2026-06-21,4084.55,3819.1
12,Eastern UG,2026-06-22,4161.33,3758.07
12,Eastern UG,2026-06-23,4574.78,4074.23
12,Eastern UG,2026-06-24,3712.53,3498.12
12,Eastern UG,2026-06-25,4409.55,4154.95
12,Eastern UG,2026-06-26,4458.24,4137.52
12,Eastern UG,2026-06-27,4673.76,4269.49
12,Eastern UG,2026-06-28,4518.3,4259.49
12,Eastern UG,2026-06-29,4170.76,3901.29
12,Eastern UG,2026-06-30,3748.23,3301.06
12,Eastern UG,2026-07-01,4423.62,4158.12
12,Eastern UG,2026-07-02,4591.38,4354.41
12,Eastern UG,2026-07-03,3648.56,3247.82
12,Eastern UG,2026-07-04,3816.43,3536.01
12,Eastern UG,2026-07-05,4261.84,3923.29
12,Eastern UG,2026-07-06,4454.52,4096.44
12,Eastern UG,2026-07-07,4364.97,4144.04
12,Eastern UG,2026-07-08,4288.27,4138.83
12,Eastern UG,2026-07-09,4668.64,4508.9
12,Eastern UG,2026-07-10,4096.07,3927.96
12,Eastern UG,2026-07-11,3980.95,3679.61
12,Eastern UG,2026-07-12,4041.37,3626.95
12,Eastern UG,2026-07-13,4268.07,4014.36
12,Eastern UG,2026-07-14,4159.93,3737.96
12,Eastern UG,2026-07-15,4472.66,4286.54
12,Eastern UG,2026-07-16,3995.8,3648.33
12,Eastern UG,2026-07-17,4306.01,4111.05
12,Eastern UG,2026-07-18,4424.74,4213.83
12,Eastern UG,2026-07-19,4591.15,4238.2
12,Eastern UG,2026-07-20,3860.42,3613.33
12,Eastern UG,2026-07-21,4036.06,3720.07
12,Eastern UG,2026-07-22,4138.81,3953.36
12,Eastern UG,2026-07-23,3781.72,3426.82
12,Eastern UG,2026-07-24,4285.87,3975.32
12,Eastern UG,2026-07-25,4281.22,4043.11
12,Eastern UG,2026-07-26,4255.2,3701.35
12,Eastern UG,2026-07-27,4552.37,4281.21
12,Eastern UG,2026-07-28,4042.99,4029.03
12,Eastern UG,2026-07-29,4520.61,4141.95
12,Eastern UG,2026-07-30,4036.85,3880.02
12,Eastern UG,2026-07-31,3853.42,3508.98
12,Eastern UG,2026-08-01,4173.2,3804.04
12,Eastern UG,2026-08-02,4225.93,3829.26
12,Eastern UG,2026-08-03,4310.87,3927.99
12,Eastern UG,2026-08-04,3573.09,3396.53
12,Eastern UG,2026-08-05,4090.69,3682.74
12,Eastern UG,2026-08-06,4764.16,4480.58
12,Eastern UG,2026-08-07,4016.53,3912.02
12,Eastern UG,2026-08-08,4459.07,4214.09
12,Eastern UG,2026-08-09,5087.5,4861.44
12,Eastern UG,2026-08-10,4831.58,4456.75
12,Eastern UG,2026-08-11,3891.52,3568.31
12,Eastern UG,2026-08-12,4431.41,4153.94
12,Eastern UG,2026-08-13,4451.39,4069.8
12,Eastern UG,2026-08-14,4378.9,4080.55
12,Eastern UG,2026-08-15,3847.52,3555.2
12,Eastern UG,2026-08-16,4252.82,4140.42
12,Eastern UG,2026-08-17,4250.77,3960.45
12,Eastern UG,2026-08-18,3811.01,3544.31
12,Eastern UG,2026-08-19,4106.45,3613.44
12,Eastern UG,2026-08-20,4266.04,3862.43
12,Eastern UG,2026-08-21,4164.66,4052.05
12,Eastern UG,2026-08-22,4401.7,4167.52
12,Eastern UG,2026-08-23,4099.32,3904.62
12,Eastern UG,2026-08-24,4221.83,3815.31
12,Eastern UG,2026-08-25,4479.82,4021.2
12,Eastern UG,2026-08-26,4718.39,4622.98
12,Eastern UG,2026-08-27,3841.91,3722.73
12,Eastern UG,2026-08-28,4389.58,4158.89
12,Eastern UG,2026-08-29,4053.25,3774.91
12,Eastern UG,2026-08-30,4314.77,4163.3
12,Eastern UG,2026-08-31,3822.34,3522.21
12,Eastern UG,2026-09-01,4559.62,4262.16
12,Eastern UG,2026-09-02,3962.5,3877.32
12,Eastern UG,2026-09-03,4485.8,4259.4
12,Eastern UG,2026-09-04,3855.77,3727.3
12,Eastern UG,2026-09-05,3768.27,3564.39
12,Eastern UG,2026-09-06,4128.35,3949.22
12,Eastern UG,2026-09-07,4255.71,3980.36
12,Eastern UG,2026-09-08,4866.6,4737.04
12,Eastern UG,2026-09-09,4248.44,3931.04
12,Eastern UG,2026-09-10,3890.83,3581.31
12,Eastern UG,2026-09-11,4430.88,4121.23
12,Eastern UG,2026-09-12,4615.34,4533.11
12,Eastern UG,2026-09-13,3947.33,3499.82
12,Eastern UG,2026-09-14,4473.61,4119.56
12,Eastern UG,2026-09-15,4569.96,4461.62
12,Eastern UG,2026-09-16,4438.68,4032.25
12,Eastern UG,2026-09-17,4002.39,3439.47
12,Eastern UG,2026-09-18,4258.9,4178.18
12,Eastern UG,2026-09-19,4314.38,4086.37
12,Eastern UG,2026-09-20,4549.5,4194.7
12,Eastern UG,2026-09-21,4020.62,3570.38
